Date,Category,Income,Expense,Savings_Rate,Predicted_Savings_Rate
2022-05-11 00:00:00,Food & Drink,0.0,-1748.5,,-3.1715953652351683
2022-05-13 00:00:00,Entertainment,4427.0,-2488.29,0.4379286198328439,0.44808029701773855
2022-05-19 00:00:00,Entertainment,0.0,-5489.21,,-6.326953577457197
2022-05-21 00:00:00,Health & Fitness,0.0,-623.76,,-1.0715511537639102
2022-05-23 00:00:00,Salary,0.0,-3210.69,,-2.3348352347961256
2022-05-25 00:00:00,Entertainment,0.0,-1485.09,,-1.7195021126589245
2022-05-27 00:00:00,Other,5302.0,0.0,1.0,0.994965575386259
2022-05-29 00:00:00,Health & Fitness,0.0,-2799.58,,-3.8791511127287333
2022-05-31 00:00:00,Food & Drink,0.0,-3319.83,,-4.726820164610915
2022-06-04 00:00:00,Entertainment,0.0,-975.92,,-1.1486646011715456
2022-06-06 00:00:00,Food & Drink,4642.0,-2561.4700000000003,0.448196897888841,0.4585131773681884
2022-06-10 00:00:00,Other,5485.0,0.0,1.0,0.9899955427170799
2022-06-12 00:00:00,Entertainment,0.0,-4852.54,,-2.524251668461564
2022-06-16 00:00:00,Health & Fitness,0.0,-2460.98,,-4.001847039296444
2022-06-18 00:00:00,Entertainment,0.0,-3291.49,,-3.8845304227905997
2022-06-20 00:00:00,Food & Drink,1177.0,-317.74,0.7300424808836024,0.7201590723257016
2022-06-22 00:00:00,Rent,0.0,-3084.0,,-2.8257985649130237
2022-06-24 00:00:00,Entertainment,0.0,-980.2,,-1.3678138645007318
2022-06-26 00:00:00,Food & Drink,0.0,-2166.55,,-2.9127895909241523
2022-06-30 00:00:00,Food & Drink,0.0,-3781.78,,-5.1303645040006645
2022-07-02 00:00:00,Entertainment,0.0,-1137.72,,-1.3767997106091157
2022-07-04 00:00:00,Rent,0.0,-2672.6,,-2.4007429815383547
2022-07-06 00:00:00,Shopping,0.0,-1938.15,,-0.9423788185604696
2022-07-12 00:00:00,Travel,0.0,-1569.26,,-1.050979020905228
2022-07-16 00:00:00,Shopping,0.0,-1278.21,,-0.6348438021402057
2022-07-18 00:00:00,Entertainment,3612.0,-2911.0,0.1940753045404208,0.3077713342926587
2022-07-20 00:00:00,Rent,0.0,-192.13,,0.7263432815480173
2022-07-22 00:00:00,Salary,0.0,-726.24,,0.3822678887986144
2022-07-24 00:00:00,Utilities,0.0,-183.72,,-0.7933178759892439
2022-07-26 00:00:00,Food & Drink,3157.0,-2258.77,0.2845201140323091,0.2745205963776909
2022-07-28 00:00:00,Other,4586.0,-1148.2,0.7496293065852595,0.7396685683431683
2022-07-30 00:00:00,Rent,0.0,-1316.36,,-1.132671387407297
2022-08-01 00:00:00,Other,2520.0,-1191.67,0.5271150793650793,0.5168124646334105
2022-08-03 00:00:00,Investment,1609.0,-671.11,0.5829024238657551,0.530447544827962
2022-08-05 00:00:00,Health & Fitness,0.0,-886.04,,-0.8739939214207579
2022-08-07 00:00:00,Utilities,0.0,-607.87,,-0.8270954352378852
2022-08-11 00:00:00,Entertainment,0.0,-963.23,,-0.4441464319146463
2022-08-13 00:00:00,Other,3114.0,0.0,1.0,1.001758337383763
2022-08-15 00:00:00,Entertainment,0.0,-4619.11,,-6.188226845967427
2022-08-17 00:00:00,Entertainment,0.0,-2789.01,,-4.945422238670756
2022-08-19 00:00:00,Rent,0.0,-1639.74,,-1.575208384200659
2022-08-21 00:00:00,Other,2482.0,-3686.19,-0.4851692183722804,-0.4946460739819234
2022-08-23 00:00:00,Shopping,0.0,-2165.24,,-0.9631311019288342
2022-08-25 00:00:00,Health & Fitness,0.0,-1633.9,,-2.907333411936402
2022-08-27 00:00:00,Health & Fitness,0.0,-341.01,,0.33400274990719114
2022-08-29 00:00:00,Shopping,0.0,-2154.78,,-1.0042276609305616
2022-08-31 00:00:00,Entertainment,4683.0,-1593.59,0.6597074524877216,0.7400145930736628
2022-09-02 00:00:00,Entertainment,2920.0,-1991.17,0.3180924657534246,0.4207208107989062
2022-09-04 00:00:00,Health & Fitness,685.0,-1025.63,-0.4972700729927009,-0.24140012252208387
2022-09-06 00:00:00,Investment,4727.0,-1357.51,0.7128178548762428,0.7106249164005332
2022-09-08 00:00:00,Investment,3211.0,0.0,1.0,1.0095995755657279
2022-09-10 00:00:00,Salary,0.0,-920.39,,0.5447753254480789
2022-09-12 00:00:00,Entertainment,0.0,-904.65,,-0.6345807849638404
2022-09-14 00:00:00,Food & Drink,0.0,-3309.27,,-4.470592466875338
2022-09-16 00:00:00,Investment,2649.0,0.0,1.0,0.9899141903643041
2022-09-18 00:00:00,Health & Fitness,0.0,-2997.1000000000004,,-5.013290389019713
2022-09-20 00:00:00,Utilities,0.0,-1629.34,,-1.0393828533468876
2022-09-22 00:00:00,Travel,0.0,-1838.18,,-1.1143739215583364
2022-09-26 00:00:00,Rent,0.0,-1007.5,,-0.3782841410941686
2022-09-28 00:00:00,Investment,5831.0,-842.3,0.8555479334590979,0.9434200586925348
2022-09-30 00:00:00,Food & Drink,0.0,-2114.7200000000003,,-2.6343564125661345
2022-10-02 00:00:00,Salary,0.0,-1105.88,,0.035911723018663966
2022-10-04 00:00:00,Investment,2306.0,-1439.95,0.3755637467476149,0.36521639685999385
2022-10-08 00:00:00,Salary,0.0,-1135.64,,-0.15110420770907929
2022-10-10 00:00:00,Salary,0.0,-1103.96,,-0.11951060113211187
2022-10-12 00:00:00,Health & Fitness,2694.0,-2185.91,0.1886005939123979,0.19530140742054158
2022-10-18 00:00:00,Entertainment,0.0,-2077.06,,-3.8013129198817985
2022-10-20 00:00:00,Rent,0.0,-1416.75,,-1.1458365831829642
2022-10-22 00:00:00,Entertainment,0.0,-2151.15,,-2.7999101235684085
2022-10-24 00:00:00,Shopping,0.0,-340.3,,-0.005438847448234974
2022-10-28 00:00:00,Investment,2195.0,0.0,1.0,0.9927256612470932
2022-10-30 00:00:00,Health & Fitness,0.0,-1723.31,,-1.7141940819203538
2022-11-03 00:00:00,Rent,0.0,-1429.56,,-0.7873804396963575
2022-11-05 00:00:00,Shopping,0.0,-1838.35,,-0.9116839268580733
2022-11-07 00:00:00,Investment,3138.0,-1405.84,0.5519949012109624,0.5621740215996509
2022-11-09 00:00:00,Shopping,0.0,-2243.37,,-0.813593443845215
2022-11-13 00:00:00,Rent,0.0,-2997.4300000000003,,-3.1378232143133653
2022-11-15 00:00:00,Food & Drink,0.0,-1739.13,,-2.2126068767747635
2022-11-17 00:00:00,Health & Fitness,0.0,-3609.74,,-5.13465844856488
2022-11-19 00:00:00,Entertainment,0.0,-994.48,,-1.089693879905159
2022-11-21 00:00:00,Salary,0.0,-2260.85,,-1.3240740094929178
2022-11-25 00:00:00,Food & Drink,0.0,-143.83,,0.6631504577352416
2022-11-27 00:00:00,Other,2157.0,-888.16,0.588242929995364,0.5856836362154516
2022-12-01 00:00:00,Utilities,0.0,-1765.47,,-1.2061746471999824
2022-12-03 00:00:00,Rent,0.0,-945.72,,-0.27430536370344505
2022-12-05 00:00:00,Entertainment,0.0,-977.23,,-0.6779397873213792
2022-12-07 00:00:00,Investment,508.0,0.0,1.0,0.9899215374231973
2022-12-11 00:00:00,Rent,0.0,-274.07,,0.9071685199365185
2022-12-13 00:00:00,Salary,0.0,-28.48,,1.2621342827063273
2022-12-15 00:00:00,Rent,0.0,-2937.05,,-1.6775647482841347
2022-12-17 00:00:00,Rent,0.0,-1464.22,,-0.9025633949166745
2022-12-21 00:00:00,Other,3511.0,0.0,1.0,1.002358608461042
2022-12-27 00:00:00,Utilities,0.0,-771.61,,-0.38188060105484284
2022-12-29 00:00:00,Utilities,0.0,-1286.74,,-0.5986698451403019
2022-12-31 00:00:00,Rent,0.0,-1065.71,,-0.35778318962608324
2023-01-02 00:00:00,Investment,4105.0,0.0,1.0,1.0072065309848008
2023-01-04 00:00:00,Entertainment,4124.0,-1259.88,0.6945004849660523,0.6847605729733248
2023-01-06 00:00:00,Rent,0.0,-1794.22,,-1.5012009920820475
2023-01-08 00:00:00,Investment,3645.0,0.0,1.0,1.011551496281064
2023-01-10 00:00:00,Other,1190.0,-635.86,0.4656638655462184,0.45560645187549675
2023-01-12 00:00:00,Travel,0.0,-1560.15,,0.04843869317869032
2023-01-14 00:00:00,Travel,0.0,-418.84,,-0.25301771387474953
2023-01-16 00:00:00,Entertainment,0.0,-3067.98,,-4.106659804608481
2023-01-18 00:00:00,Entertainment,1081.0,-6395.07,-4.915883441258094,-4.905515310219493
2023-01-20 00:00:00,Food & Drink,826.0,-2197.01,-1.6598184019370457,-1.6497831245265722
2023-01-22 00:00:00,Entertainment,3700.0,-3363.95,0.0908243243243243,0.10093582660711131
2023-01-24 00:00:00,Food & Drink,1450.0,-2303.94,-0.5889241379310345,-0.5787181983477887
2023-01-26 00:00:00,Food & Drink,1467.0,-1209.94,0.1752283571915473,0.164939710629057
2023-01-28 00:00:00,Food & Drink,0.0,-2324.6,,-4.031032779915314
2023-01-30 00:00:00,Food & Drink,4364.0,-2183.31,0.4996998166819432,0.48947492712970786
2023-02-01 00:00:00,Food & Drink,0.0,-1476.33,,-2.680066998373956
2023-02-03 00:00:00,Shopping,0.0,-456.79,,0.8563461093744758
2023-02-05 00:00:00,Health & Fitness,0.0,-549.8,,0.06107352872114824
2023-02-07 00:00:00,Food & Drink,4290.0,-2275.52,0.4695757575757576,0.4591258748814555
2023-02-09 00:00:00,Travel,0.0,-661.33,,0.4156457523312753
2023-02-11 00:00:00,Food & Drink,0.0,-744.15,,-0.8771309452100438
2023-02-13 00:00:00,Travel,0.0,-1481.76,,-1.0964199814141353
2023-02-15 00:00:00,Entertainment,0.0,-2655.06,,-3.5070826167819202
2023-02-17 00:00:00,Entertainment,0.0,-309.63,,0.175604488674581
2023-02-19 00:00:00,Food & Drink,0.0,-2376.14,,-3.188216066875455
2023-02-21 00:00:00,Investment,6958.0,0.0,1.0,0.9921607127454262
2023-02-23 00:00:00,Food & Drink,0.0,-1945.39,,-2.1571415277719077
2023-02-25 00:00:00,Health & Fitness,6019.0,-922.33,0.8467635819903638,0.8368711951455723
2023-02-27 00:00:00,Rent,0.0,-1015.8,,-0.5803118715446935
2023-03-03 00:00:00,Shopping,0.0,-1487.17,,0.23036280677207166
2023-03-05 00:00:00,Health & Fitness,2638.0,-2315.4300000000003,0.122278241091736,0.13187307692582495
2023-03-07 00:00:00,Entertainment,3072.0,-3461.81,-0.1268912760416666,0.0019521889758111755
2023-03-09 00:00:00,Food & Drink,0.0,-761.54,,-1.4094061217890563
2023-03-11 00:00:00,Utilities,0.0,-191.51,,-0.2621306798964499
2023-03-13 00:00:00,Health & Fitness,2631.0,-870.38,0.6691828202204485,0.6789761623604729
2023-03-15 00:00:00,Investment,1570.0,-2297.51,-0.4633821656050954,-0.4737916480942977
2023-03-17 00:00:00,Other,3549.0,-1168.82,0.6706621583544661,0.6808278002800845
2023-03-21 00:00:00,Other,1555.0,-53.38,0.9656720257234724,0.9753121254358252
2023-03-23 00:00:00,Other,6152.0,-1369.59,0.7773748374512354,0.8027480825562896
2023-03-27 00:00:00,Investment,2033.0,0.0,1.0,0.9902416631807911
2023-03-29 00:00:00,Investment,2917.0,-1768.01,0.3938944120671923,0.3707896437440308
2023-03-31 00:00:00,Entertainment,0.0,-4219.74,,-5.530390339374742
2023-04-04 00:00:00,Health & Fitness,0.0,-964.57,,-1.7009460549934101
2023-04-06 00:00:00,Health & Fitness,0.0,-1826.23,,-2.462493443670935
2023-04-08 00:00:00,Investment,740.0,-548.17,0.2592297297297298,0.3413139032399807
2023-04-10 00:00:00,Health & Fitness,0.0,-1662.62,,-2.131400188459929
2023-04-12 00:00:00,Utilities,0.0,-209.27,,-0.888734063520616
2023-04-14 00:00:00,Travel,0.0,-1072.04,,-0.9420672573201996
2023-04-16 00:00:00,Food & Drink,0.0,-1530.46,,-1.3816477221984238
2023-04-20 00:00:00,Health & Fitness,0.0,-2905.32,,-4.082199610462663
2023-04-22 00:00:00,Entertainment,1664.0,-2763.86,-0.6609735576923075,-0.6118132097469255
2023-04-24 00:00:00,Investment,1902.0,0.0,1.0,0.9896773653554904
2023-05-02 00:00:00,Food & Drink,987.0,-1358.26,-0.3761499493414387,-0.3866092252913711
2023-05-04 00:00:00,Health & Fitness,1408.0,-3097.6800000000003,-1.2000568181818183,-1.2099752825017998
2023-05-06 00:00:00,Health & Fitness,0.0,-281.54,,-0.1131206119031769
2023-05-12 00:00:00,Other,4491.0,0.0,1.0,1.010160743099785
2023-05-14 00:00:00,Utilities,0.0,-4600.9400000000005,,-1.0679937567641251
2023-05-16 00:00:00,Entertainment,0.0,-1655.24,,-3.3657727722627877
2023-05-18 00:00:00,Other,1652.0,-483.61,0.7072578692493946,0.7127234573849817
2023-05-20 00:00:00,Entertainment,0.0,-3564.2200000000003,,-5.4673327588180145
2023-05-22 00:00:00,Other,3937.0,-2434.85,0.3815468630937262,0.3719225584953385
2023-05-24 00:00:00,Shopping,0.0,-211.84,,0.9186046496825333
2023-05-28 00:00:00,Entertainment,4272.0,-333.69,0.9218890449438202,0.8744400045786083
2023-05-30 00:00:00,Investment,3575.0,0.0,1.0,0.9269051862776727
2023-06-01 00:00:00,Investment,4981.0,0.0,1.0,0.9904603497719895
2023-06-03 00:00:00,Rent,0.0,-2094.48,,-1.6011185206505711
2023-06-05 00:00:00,Utilities,0.0,-1218.56,,-0.21066103173381157
2023-06-07 00:00:00,Entertainment,0.0,-1035.97,,-0.8731025878520238
2023-06-09 00:00:00,Rent,0.0,-1933.38,,-1.3326768302157912
2023-06-13 00:00:00,Salary,0.0,-407.35,,0.30863901993233944
2023-06-15 00:00:00,Investment,2890.0,-2636.28,0.0877923875432526,0.12551553574625873
2023-06-17 00:00:00,Travel,0.0,-939.69,,-0.16048528637965115
2023-06-19 00:00:00,Utilities,0.0,-897.09,,-0.6703298335045056
2023-06-21 00:00:00,Food & Drink,0.0,-1025.48,,-0.6193565603642167
2023-06-23 00:00:00,Shopping,0.0,-1941.7,,-0.9278942820183194
2023-06-25 00:00:00,Food & Drink,0.0,-4931.61,,-6.072402707899416
2023-06-29 00:00:00,Food & Drink,0.0,-1009.18,,-1.0169868141711569
2023-07-01 00:00:00,Utilities,0.0,-2147.99,,-1.2792541603619738
2023-07-05 00:00:00,Investment,3219.0,-411.82,0.8720658589624106,0.8616233343601254
2023-07-07 00:00:00,Rent,0.0,-1853.06,,-1.590360596570051
2023-07-09 00:00:00,Food & Drink,1365.0,-3523.83,-1.5815604395604397,-1.5918816862219851
2023-07-11 00:00:00,Rent,0.0,-1573.63,,-1.3220188697709123
2023-07-13 00:00:00,Health & Fitness,0.0,-1757.01,,-2.8679509973388297
2023-07-15 00:00:00,Other,3517.0,-3772.87,-0.072752345749218,0.08424560397101688
2023-07-17 00:00:00,Rent,0.0,-2513.16,,-2.8705489547023664
2023-07-19 00:00:00,Health & Fitness,0.0,-2878.84,,-4.7848953476845155
2023-07-21 00:00:00,Shopping,0.0,-1484.48,,-0.6924597281386642
2023-07-23 00:00:00,Health & Fitness,0.0,-1643.82,,-2.0956906513935922
2023-07-25 00:00:00,Shopping,0.0,-420.52,,-0.061452633514131494
2023-07-27 00:00:00,Entertainment,0.0,-2031.32,,-2.4236640400846845
2023-07-29 00:00:00,Salary,0.0,-110.61,,0.6533982124855022
2023-07-31 00:00:00,Entertainment,0.0,-555.22,,0.07621013545470934
2023-08-04 00:00:00,Investment,2481.0,-1274.47,0.4863079403466344,0.5210720683162637
2023-08-06 00:00:00,Health & Fitness,0.0,-1058.4499999999998,,-1.1091995167287698
2023-08-08 00:00:00,Travel,0.0,-1565.06,,-0.6097830876652169
2023-08-10 00:00:00,Entertainment,2313.0,-2276.09,0.0159576307825334,0.025892517733311915
2023-08-16 00:00:00,Food & Drink,569.0,-2381.8,-3.1859402460456945,-2.6392297861783023
2023-08-20 00:00:00,Travel,0.0,-853.38,,-0.07589975691968498
2023-08-22 00:00:00,Health & Fitness,0.0,-2281.03,,-3.383953717154448
2023-08-24 00:00:00,Shopping,0.0,-1173.13,,-0.580794030487047
2023-08-26 00:00:00,Other,2815.0,0.0,1.0,0.9896796932416272
2023-08-30 00:00:00,Travel,0.0,-3953.96,,-1.0848566849686403
2023-09-01 00:00:00,Entertainment,0.0,-3124.84,,-5.283643537304503
2023-09-03 00:00:00,Food & Drink,0.0,-4992.12,,-6.003266540119445
2023-09-07 00:00:00,Salary,0.0,-1813.99,,-1.6214933881298164
2023-09-09 00:00:00,Travel,0.0,-1692.38,,-0.9600587406017034
2023-09-11 00:00:00,Utilities,0.0,-4394.41,,-1.2502320168304348
2023-09-13 00:00:00,Rent,0.0,-3271.34,,-3.2185609541152536
2023-09-15 00:00:00,Investment,3626.0,-2397.37,0.3388389409817982,0.32935429420161744
2023-09-21 00:00:00,Utilities,0.0,-2193.78,,-0.6972419421035839
2023-09-23 00:00:00,Other,2740.0,-1156.8,0.5778102189781023,0.5875447536093945
2023-09-27 00:00:00,Investment,1560.0,0.0,1.0,1.0021110682468377
2023-09-29 00:00:00,Shopping,0.0,-812.75,,0.6661409295375187
2023-10-03 00:00:00,Entertainment,0.0,-1965.58,,-2.518854576909873
2023-10-05 00:00:00,Health & Fitness,2353.0,-631.06,0.7318062048448789,0.7417594860459353
2023-10-07 00:00:00,Investment,4810.0,-1458.39,0.6968004158004157,0.6994293011379003
2023-10-09 00:00:00,Health & Fitness,0.0,-1565.03,,-1.9296970278193335
2023-10-11 00:00:00,Health & Fitness,0.0,-1502.73,,-2.370769339185564
2023-10-13 00:00:00,Investment,2164.0,-430.27,0.8011691312384474,0.7891991107984595
2023-10-15 00:00:00,Food & Drink,661.0,-1948.54,-1.9478668683812408,-1.500108911318043
2023-10-17 00:00:00,Investment,3914.0,-1099.09,0.7191900868676545,0.7107020895861695
2023-10-27 00:00:00,Food & Drink,0.0,-1028.15,,-1.426380790136672
2023-10-29 00:00:00,Investment,2815.0,-2912.37,-0.0345896980461811,-0.027650997555792367
2023-11-04 00:00:00,Investment,7231.0,0.0,1.0,1.0103317360440942
2023-11-08 00:00:00,Entertainment,0.0,-3877.77,,-2.0554329780584246
2023-11-10 00:00:00,Rent,0.0,-3349.29,,-3.649658713597833
2023-11-12 00:00:00,Other,2393.0,0.0,1.0,0.9899469481942234
2023-11-14 00:00:00,Health & Fitness,823.0,-2140.79,-1.601202916160389,-1.7357449513229974
2023-11-16 00:00:00,Rent,0.0,-199.05,,0.9275328365916986
2023-11-18 00:00:00,Food & Drink,0.0,-29.25,,0.7277811168455075
2023-11-20 00:00:00,Investment,3192.0,-1910.63,0.4014317042606516,0.41134305536913773
2023-11-22 00:00:00,Rent,0.0,-3232.13,,-2.90752854986739
2023-11-26 00:00:00,Salary,0.0,-6235.31,,-3.659505290228566
2023-11-28 00:00:00,Other,601.0,-1858.3,-2.092013311148087,-2.0821048275476817
2023-12-04 00:00:00,Entertainment,0.0,-2999.02,,-3.7395147836403178
2023-12-06 00:00:00,Rent,0.0,-871.37,,-0.2309829370938739
2023-12-08 00:00:00,Food & Drink,0.0,-1037.03,,-0.8642264554259051
2023-12-10 00:00:00,Rent,0.0,-3210.57,,-2.282903985614499
2023-12-12 00:00:00,Health & Fitness,0.0,-1940.59,,-2.642718921517834
2023-12-14 00:00:00,Entertainment,3601.0,-166.87,0.9536600944182172,0.666248159763196
2023-12-18 00:00:00,Salary,0.0,-185.16,,1.1512543726872468
2023-12-20 00:00:00,Food & Drink,0.0,-460.49,,0.46397586318325335
2023-12-22 00:00:00,Food & Drink,0.0,-3434.88,,-4.387662089484221
2023-12-24 00:00:00,Salary,0.0,-1901.21,,-1.0097811606452054
2023-12-26 00:00:00,Food & Drink,0.0,-2759.71,,-3.811907745500717
2023-12-28 00:00:00,Salary,0.0,-1687.43,,-0.8677264842478389
2024-01-01 00:00:00,Rent,0.0,-1201.0,,-0.6294429095434535
2024-01-03 00:00:00,Investment,5888.0,0.0,1.0,1.0099866779238822
2024-01-07 00:00:00,Other,2266.0,0.0,1.0,1.00984250353432
2024-01-09 00:00:00,Entertainment,880.0,-2982.98,-2.38975,-0.6589472567570815
2024-01-11 00:00:00,Utilities,4045.0,-5164.29,-0.2767095179233622,-0.2866053461384514
2024-01-13 00:00:00,Health & Fitness,1348.0,-1013.18,0.2483827893175074,0.23815992568631017
2024-01-15 00:00:00,Entertainment,4696.0,-2892.25,0.3841034923339012,0.37438605976296324
2024-01-17 00:00:00,Entertainment,0.0,-409.77,,-0.6211932621391499
2024-01-19 00:00:00,Utilities,0.0,-6945.349999999999,,-1.6274939779062185
2024-01-21 00:00:00,Shopping,0.0,-1351.74,,-0.735225741674991
2024-01-23 00:00:00,Food & Drink,0.0,-2806.41,,-3.5645890017432613
2024-01-25 00:00:00,Investment,3851.0,-1911.24,0.5037029343027785,0.4933282441262603
2024-01-27 00:00:00,Entertainment,0.0,-2211.1800000000003,,-4.2638494509010885
2024-01-29 00:00:00,Entertainment,0.0,-1026.74,,-2.209469355896647
2024-01-31 00:00:00,Travel,0.0,-1388.94,,-1.112706016574961
2024-02-06 00:00:00,Other,5837.0,-1932.01,0.6690063388727086,0.6791808232437184
2024-02-10 00:00:00,Entertainment,0.0,-4728.860000000001,,-5.3584171923093615
2024-02-14 00:00:00,Investment,3590.0,-1285.22,0.6419999999999999,0.6324367768956305
2024-02-16 00:00:00,Other,3210.0,0.0,1.0,0.9897400601905881
2024-02-18 00:00:00,Utilities,0.0,-89.48,,0.7398410709053749
2024-02-20 00:00:00,Food & Drink,0.0,-2690.82,,-3.3172483419516636
2024-02-22 00:00:00,Entertainment,0.0,-3457.42,,-4.594459880746492
2024-02-24 00:00:00,Food & Drink,0.0,-2900.42,,-3.9312882767314736
2024-02-26 00:00:00,Entertainment,0.0,-4497.08,,-5.274962803053998
2024-02-28 00:00:00,Rent,0.0,-837.05,,-0.347893282517173
2024-03-01 00:00:00,Health & Fitness,0.0,-1033.48,,-0.9599996307731029
2024-03-03 00:00:00,Salary,0.0,-97.26,,0.7411463777792282
2024-03-05 00:00:00,Entertainment,1871.0,-4055.37,-1.1674879743452695,-1.1772857107202592
2024-03-07 00:00:00,Food & Drink,0.0,-1538.1,,-2.5739634033758607
2024-03-11 00:00:00,Other,1077.0,0.0,1.0,1.0101947841931704
2024-03-13 00:00:00,Entertainment,0.0,-1822.86,,-2.3816092832355724
2024-03-15 00:00:00,Food & Drink,0.0,-2049.24,,-2.773758489554255
2024-03-17 00:00:00,Investment,1018.0,0.0,1.0,0.9899662755128231
2024-03-25 00:00:00,Food & Drink,0.0,-1404.76,,-1.607249757794627
2024-03-27 00:00:00,Investment,2874.0,-1217.07,0.5765240083507307,0.586079934899806
2024-03-29 00:00:00,Food & Drink,0.0,-3218.29,,-5.156486988777089
2024-04-02 00:00:00,Travel,0.0,-1920.67,,-0.6518875680261836
2024-04-04 00:00:00,Other,591.0,0.0,1.0,1.010125849356687
2024-04-06 00:00:00,Other,4900.0,-255.24,0.9479102040816328,0.9338870108246817
2024-04-08 00:00:00,Health & Fitness,0.0,-1378.0,,-1.1521717727114096
2024-04-10 00:00:00,Investment,4996.0,-985.11,0.802820256204964,0.81305116182111
2024-04-12 00:00:00,Investment,2117.0,0.0,1.0,0.9921248641705451
2024-04-16 00:00:00,Entertainment,0.0,-4145.02,,-4.110420552451485
2024-04-18 00:00:00,Other,3091.0,0.0,1.0,1.061131481266681
2024-04-20 00:00:00,Entertainment,0.0,-1446.9,,-2.9722140185540677
2024-04-22 00:00:00,Other,4431.0,-1681.82,0.6204423380726699,0.6101498277323572
2024-04-24 00:00:00,Health & Fitness,0.0,-1551.79,,-2.5115202555336777
2024-04-26 00:00:00,Rent,0.0,-2078.62,,-2.1266640221932773
2024-04-30 00:00:00,Investment,2656.0,0.0,1.0,0.9897179239329539
2024-05-02 00:00:00,Food & Drink,0.0,-3084.74,,-4.83548376735103
2024-05-04 00:00:00,Entertainment,2329.0,-3401.24,-0.4603864319450407,-0.45027690202347903
2024-05-14 00:00:00,Entertainment,0.0,-2497.08,,-4.2950885030223995
2024-05-16 00:00:00,Utilities,0.0,-1516.84,,-0.7566297696894408
2024-05-20 00:00:00,Investment,1967.0,0.0,1.0,1.0040234485352262
2024-05-22 00:00:00,Health & Fitness,0.0,-1564.92,,-1.9042823985397248
2024-05-24 00:00:00,Entertainment,0.0,-135.09,,0.43369390851521283
2024-05-26 00:00:00,Food & Drink,0.0,-2212.21,,-2.6957078207976846
2024-05-30 00:00:00,Rent,0.0,-1410.44,,-0.7905932860374033
2024-06-01 00:00:00,Rent,0.0,-3469.11,,-2.819204901544663
2024-06-03 00:00:00,Entertainment,0.0,-2016.43,,-2.644532690494886
2024-06-05 00:00:00,Food & Drink,0.0,-1008.66,,-0.9286534918101929
2024-06-07 00:00:00,Investment,2384.0,0.0,1.0,0.9905103544770457
2024-06-09 00:00:00,Investment,5699.0,0.0,1.0,1.0100706904741672
2024-06-11 00:00:00,Rent,0.0,-1325.61,,-0.5926571836083803
2024-06-13 00:00:00,Health & Fitness,0.0,-2461.23,,-3.2711670180950794
2024-06-15 00:00:00,Food & Drink,1603.0,-1782.69,-0.1120960698689956,-0.10193867497513909
2024-06-17 00:00:00,Investment,2615.0,0.0,1.0,1.0300376397599846
2024-06-21 00:00:00,Food & Drink,0.0,-4855.99,,-6.053711446239834
2024-06-23 00:00:00,Salary,1669.0,-5634.35,-2.375883762732175,-2.365574552407755
2024-07-01 00:00:00,Other,3657.0,0.0,1.0,1.075622614817162
2024-07-05 00:00:00,Investment,2157.0,-1654.76,0.2328419100602689,0.22273615023826976
2024-07-07 00:00:00,Food & Drink,0.0,-4704.13,,-5.273682444608883
2024-07-13 00:00:00,Food & Drink,0.0,-2447.18,,-4.147512429863707
2024-07-15 00:00:00,Salary,0.0,-1581.22,,-1.0685057881463935
2024-07-19 00:00:00,Rent,0.0,-856.72,,-0.19016285054843307
2024-07-21 00:00:00,Entertainment,2611.0,-1821.07,0.3025392569896591,0.3123603615813987
2024-07-23 00:00:00,Investment,8352.0,0.0,1.0,0.9903336003946677
2024-07-25 00:00:00,Shopping,2577.0,-3835.33,-0.4882925882809468,-0.47793147039165407
2024-07-27 00:00:00,Utilities,0.0,-4885.39,,-1.3078957339938397
2024-07-29 00:00:00,Food & Drink,0.0,-5930.28,,-5.706093029190857
2024-07-31 00:00:00,Food & Drink,0.0,-1451.74,,-1.7568909368023347
2024-08-02 00:00:00,Food & Drink,0.0,-4404.86,,-5.436515735156391
2024-08-08 00:00:00,Entertainment,0.0,-1720.35,,-2.226723459246065
2024-08-10 00:00:00,Investment,1211.0,0.0,1.0,1.010085836992895
2024-08-14 00:00:00,Entertainment,0.0,-4293.67,,-5.929427493891765
2024-08-22 00:00:00,Entertainment,538.0,-1216.66,-1.261449814126394,-1.2512718413677022
2024-08-24 00:00:00,Other,4906.0,-1703.94,0.6526824296779453,0.6427891189655133
2024-08-26 00:00:00,Salary,0.0,-2933.67,,-2.0358547038124337
2024-08-28 00:00:00,Food & Drink,0.0,-3606.48,,-5.264907418701731
2024-08-30 00:00:00,Entertainment,0.0,-1602.32,,-2.0657787028333647
2024-09-01 00:00:00,Health & Fitness,2533.0,-1037.84,0.590272404263719,0.5997454897015644
2024-09-05 00:00:00,Entertainment,3396.0,-3840.97,-0.131027679623086,-0.08680855519184494
2024-09-07 00:00:00,Entertainment,2674.0,-1671.53,0.3748952879581152,0.607760678686702
2024-09-09 00:00:00,Health & Fitness,0.0,-320.43,,-0.47494701803920975
2024-09-13 00:00:00,Investment,4535.0,0.0,1.0,0.9902869195899788
2024-09-15 00:00:00,Food & Drink,0.0,-2687.3,,-3.2178275757191708
2024-09-17 00:00:00,Travel,0.0,-3786.14,,-1.1687170086676992
2024-09-21 00:00:00,Other,3725.0,-919.82,0.7530684563758389,0.8121970693834222
