Date,Category,Income,Expense,Savings_Rate,Predicted_Savings_Rate
2022-05-11 00:00:00,Food & Drink,0.0,-1748.5,,-0.4007777645987655
2022-05-13 00:00:00,Entertainment,4427.0,-2488.29,0.4379286198328439,-0.012625937948158639
2022-05-19 00:00:00,Entertainment,0.0,-5489.21,,-2.2445922313590447
2022-05-21 00:00:00,Health & Fitness,0.0,-623.76,,0.1432029287350099
2022-05-23 00:00:00,Salary,0.0,-3210.69,,-1.0016059450712074
2022-05-25 00:00:00,Entertainment,0.0,-1485.09,,-0.23537062887615717
2022-05-27 00:00:00,Other,5302.0,0.0,1.0,1.4055072762021437
2022-05-29 00:00:00,Health & Fitness,0.0,-2799.58,,-0.8715112121650987
2022-05-31 00:00:00,Food & Drink,0.0,-3319.83,,-1.1564924176828644
2022-06-04 00:00:00,Entertainment,0.0,-975.92,,-0.0069771208860051614
2022-06-06 00:00:00,Food & Drink,4642.0,-2561.4700000000003,0.448196897888841,-0.005700887653442843
2022-06-10 00:00:00,Other,5485.0,0.0,1.0,1.4045819209098906
2022-06-12 00:00:00,Entertainment,0.0,-4852.54,,-1.9668111310449
2022-06-16 00:00:00,Health & Fitness,0.0,-2460.98,,-0.7387352455066101
2022-06-18 00:00:00,Entertainment,0.0,-3291.49,,-1.155236979038568
2022-06-20 00:00:00,Food & Drink,1177.0,-317.74,0.7300424808836024,0.525776936419464
2022-06-22 00:00:00,Rent,0.0,-3084.0,,-0.9432817261238298
2022-06-24 00:00:00,Entertainment,0.0,-980.2,,0.00616351904547785
2022-06-26 00:00:00,Food & Drink,0.0,-2166.55,,-0.5550462921402433
2022-06-30 00:00:00,Food & Drink,0.0,-3781.78,,-1.3394600126818772
2022-07-02 00:00:00,Entertainment,0.0,-1137.72,,-0.08480407562764042
2022-07-04 00:00:00,Rent,0.0,-2672.6,,-0.743210396655559
2022-07-06 00:00:00,Shopping,0.0,-1938.15,,-0.3378969015934618
2022-07-12 00:00:00,Travel,0.0,-1569.26,,-0.147239706528917
2022-07-16 00:00:00,Shopping,0.0,-1278.21,,-0.010995462461754368
2022-07-18 00:00:00,Entertainment,3612.0,-2911.0,0.1940753045404208,-0.3461287545475145
2022-07-20 00:00:00,Rent,0.0,-192.13,,0.44951685587756907
2022-07-22 00:00:00,Salary,0.0,-726.24,,0.214637697095974
2022-07-24 00:00:00,Utilities,0.0,-183.72,,0.5850987127621035
2022-07-26 00:00:00,Food & Drink,3157.0,-2258.77,0.2845201140323091,-0.06351818468422882
2022-07-28 00:00:00,Other,4586.0,-1148.2,0.7496293065852595,0.7199972221206294
2022-07-30 00:00:00,Rent,0.0,-1316.36,,-0.13181744780025267
2022-08-01 00:00:00,Other,2520.0,-1191.67,0.5271150793650793,0.3539670254797441
2022-08-03 00:00:00,Investment,1609.0,-671.11,0.5829024238657551,0.4641281674740775
2022-08-05 00:00:00,Health & Fitness,0.0,-886.04,,0.07490947367829942
2022-08-07 00:00:00,Utilities,0.0,-607.87,,0.3564903167430363
2022-08-11 00:00:00,Entertainment,0.0,-963.23,,0.04300620416308182
2022-08-13 00:00:00,Other,3114.0,0.0,1.0,1.0836991970088679
2022-08-15 00:00:00,Entertainment,0.0,-4619.11,,-1.7747278645881919
2022-08-17 00:00:00,Entertainment,0.0,-2789.01,,-0.9107138265503048
2022-08-19 00:00:00,Rent,0.0,-1639.74,,-0.2596069993306865
2022-08-21 00:00:00,Other,2482.0,-3686.19,-0.4851692183722804,-0.8547732188301969
2022-08-23 00:00:00,Shopping,0.0,-2165.24,,-0.48580249223792354
2022-08-25 00:00:00,Health & Fitness,0.0,-1633.9,,-0.31538197733409296
2022-08-27 00:00:00,Health & Fitness,0.0,-341.01,,0.36091703017695487
2022-08-29 00:00:00,Shopping,0.0,-2154.78,,-0.4269030255307075
2022-08-31 00:00:00,Entertainment,4683.0,-1593.59,0.6597074524877216,0.47604608479363414
2022-09-02 00:00:00,Entertainment,2920.0,-1991.17,0.3180924657534246,-0.055766518171736
2022-09-04 00:00:00,Health & Fitness,685.0,-1025.63,-0.4972700729927009,0.0691977437474815
2022-09-06 00:00:00,Investment,4727.0,-1357.51,0.7128178548762428,0.6133513661555068
2022-09-08 00:00:00,Investment,3211.0,0.0,1.0,1.0263791524246662
2022-09-10 00:00:00,Salary,0.0,-920.39,,0.0973596024411435
2022-09-12 00:00:00,Entertainment,0.0,-904.65,,0.04864683260993369
2022-09-14 00:00:00,Food & Drink,0.0,-3309.27,,-1.094951528368653
2022-09-16 00:00:00,Investment,2649.0,0.0,1.0,0.966927656638523
2022-09-18 00:00:00,Health & Fitness,0.0,-2997.1000000000004,,-0.9621634496705949
2022-09-20 00:00:00,Utilities,0.0,-1629.34,,-0.16792685744231978
2022-09-22 00:00:00,Travel,0.0,-1838.18,,-0.2794301542828655
2022-09-26 00:00:00,Rent,0.0,-1007.5,,0.08810227029242174
2022-09-28 00:00:00,Investment,5831.0,-842.3,0.8555479334590979,1.0772809918835675
2022-09-30 00:00:00,Food & Drink,0.0,-2114.7200000000003,,-0.5604921953294422
2022-10-02 00:00:00,Salary,0.0,-1105.88,,0.009885102493689735
2022-10-04 00:00:00,Investment,2306.0,-1439.95,0.3755637467476149,0.21421424422193647
2022-10-08 00:00:00,Salary,0.0,-1135.64,,0.030501309211103333
2022-10-10 00:00:00,Salary,0.0,-1103.96,,0.04577496343325199
2022-10-12 00:00:00,Health & Fitness,2694.0,-2185.91,0.1886005939123979,-0.09757181728509484
2022-10-18 00:00:00,Entertainment,0.0,-2077.06,,-0.5448329820883577
2022-10-20 00:00:00,Rent,0.0,-1416.75,,-0.1443182808310685
2022-10-22 00:00:00,Entertainment,0.0,-2151.15,,-0.5591897261520298
2022-10-24 00:00:00,Shopping,0.0,-340.3,,0.4489542547278731
2022-10-28 00:00:00,Investment,2195.0,0.0,1.0,0.9103139460579881
2022-10-30 00:00:00,Health & Fitness,0.0,-1723.31,,-0.3046019037215349
2022-11-03 00:00:00,Rent,0.0,-1429.56,,-0.12214917038062773
2022-11-05 00:00:00,Shopping,0.0,-1838.35,,-0.28267544771164227
2022-11-07 00:00:00,Investment,3138.0,-1405.84,0.5519949012109624,0.36412340980141095
2022-11-09 00:00:00,Shopping,0.0,-2243.37,,-0.5103060986455898
2022-11-13 00:00:00,Rent,0.0,-2997.4300000000003,,-0.9185876504159278
2022-11-15 00:00:00,Food & Drink,0.0,-1739.13,,-0.35630880399428516
2022-11-17 00:00:00,Health & Fitness,0.0,-3609.74,,-1.2529245783214982
2022-11-19 00:00:00,Entertainment,0.0,-994.48,,-0.008801732694386277
2022-11-21 00:00:00,Salary,0.0,-2260.85,,-0.5209551145983564
2022-11-25 00:00:00,Food & Drink,0.0,-143.83,,0.4457777229426372
2022-11-27 00:00:00,Other,2157.0,-888.16,0.588242929995364,0.48603844745246094
2022-12-01 00:00:00,Utilities,0.0,-1765.47,,-0.21180580945213462
2022-12-03 00:00:00,Rent,0.0,-945.72,,0.10695841774848963
2022-12-05 00:00:00,Entertainment,0.0,-977.23,,0.02461787908465546
2022-12-07 00:00:00,Investment,508.0,0.0,1.0,0.6447811347149943
2022-12-11 00:00:00,Rent,0.0,-274.07,,0.46726187541490966
2022-12-13 00:00:00,Salary,0.0,-28.48,,0.6116001079915301
2022-12-15 00:00:00,Rent,0.0,-2937.05,,-0.8293860731887566
2022-12-17 00:00:00,Rent,0.0,-1464.22,,-0.13140288017966267
2022-12-21 00:00:00,Other,3511.0,0.0,1.0,1.1206817583891469
2022-12-27 00:00:00,Utilities,0.0,-771.61,,0.26006175918960633
2022-12-29 00:00:00,Utilities,0.0,-1286.74,,0.013679862748839255
2022-12-31 00:00:00,Rent,0.0,-1065.71,,0.07284994340097933
2023-01-02 00:00:00,Investment,4105.0,0.0,1.0,1.2183498685166816
2023-01-04 00:00:00,Entertainment,4124.0,-1259.88,0.6945004849660523,0.5271638082370638
2023-01-06 00:00:00,Rent,0.0,-1794.22,,-0.3504623909217642
2023-01-08 00:00:00,Investment,3645.0,0.0,1.0,1.1011783457768158
2023-01-10 00:00:00,Other,1190.0,-635.86,0.4656638655462184,0.4280005724213255
2023-01-12 00:00:00,Travel,0.0,-1560.15,,-0.14815410193062278
2023-01-14 00:00:00,Travel,0.0,-418.84,,0.4298876004063201
2023-01-16 00:00:00,Entertainment,0.0,-3067.98,,-0.9950325304832797
2023-01-18 00:00:00,Entertainment,1081.0,-6395.07,-4.915883441258094,-2.469330365309021
2023-01-20 00:00:00,Food & Drink,826.0,-2197.01,-1.6598184019370457,-0.49803577048454545
2023-01-22 00:00:00,Entertainment,3700.0,-3363.95,0.0908243243243243,-0.6256917775322479
2023-01-24 00:00:00,Food & Drink,1450.0,-2303.94,-0.5889241379310345,-0.44405127793372295
2023-01-26 00:00:00,Food & Drink,1467.0,-1209.94,0.1752283571915473,0.08928297445462402
2023-01-28 00:00:00,Food & Drink,0.0,-2324.6,,-0.6533784857519007
2023-01-30 00:00:00,Food & Drink,4364.0,-2183.31,0.4996998166819432,0.12949356779046023
2023-02-01 00:00:00,Food & Drink,0.0,-1476.33,,-0.25913772705944377
2023-02-03 00:00:00,Shopping,0.0,-456.79,,0.3520905309150788
2023-02-05 00:00:00,Health & Fitness,0.0,-549.8,,0.276049952585482
2023-02-07 00:00:00,Food & Drink,4290.0,-2275.52,0.4695757575757576,0.10928844697747564
2023-02-09 00:00:00,Travel,0.0,-661.33,,0.2773095939367384
2023-02-11 00:00:00,Food & Drink,0.0,-744.15,,0.11588745701596503
2023-02-13 00:00:00,Travel,0.0,-1481.76,,-0.073957927697822
2023-02-15 00:00:00,Entertainment,0.0,-2655.06,,-0.7946208600608389
2023-02-17 00:00:00,Entertainment,0.0,-309.63,,0.3389302511508152
2023-02-19 00:00:00,Food & Drink,0.0,-2376.14,,-0.6475565650886188
2023-02-21 00:00:00,Investment,6958.0,0.0,1.0,1.67335165403672
2023-02-23 00:00:00,Food & Drink,0.0,-1945.39,,-0.49234798746478065
2023-02-25 00:00:00,Health & Fitness,6019.0,-922.33,0.8467635819903638,0.9977310140391271
2023-02-27 00:00:00,Rent,0.0,-1015.8,,0.03618815649275392
2023-03-03 00:00:00,Shopping,0.0,-1487.17,,-0.1522650910254933
2023-03-05 00:00:00,Health & Fitness,2638.0,-2315.4300000000003,0.122278241091736,-0.17265133043925668
2023-03-07 00:00:00,Entertainment,3072.0,-3461.81,-0.1268912760416666,-0.735785989039933
2023-03-09 00:00:00,Food & Drink,0.0,-761.54,,0.06785709535546897
2023-03-11 00:00:00,Utilities,0.0,-191.51,,0.5227003044635202
2023-03-13 00:00:00,Health & Fitness,2631.0,-870.38,0.6691828202204485,0.5504171926890103
2023-03-15 00:00:00,Investment,1570.0,-2297.51,-0.4633821656050954,-0.32801900431162506
2023-03-17 00:00:00,Other,3549.0,-1168.82,0.6706621583544661,0.5272006629694929
2023-03-21 00:00:00,Other,1555.0,-53.38,0.9656720257234724,0.7436964207839625
2023-03-23 00:00:00,Other,6152.0,-1369.59,0.7773748374512354,0.8570048044061427
2023-03-27 00:00:00,Investment,2033.0,0.0,1.0,0.8258860891016749
2023-03-29 00:00:00,Investment,2917.0,-1768.01,0.3938944120671923,0.09599207225483691
2023-03-31 00:00:00,Entertainment,0.0,-4219.74,,-1.6025691889679898
2023-04-04 00:00:00,Health & Fitness,0.0,-964.57,,0.008107983348666248
2023-04-06 00:00:00,Health & Fitness,0.0,-1826.23,,-0.3814410539608087
2023-04-08 00:00:00,Investment,740.0,-548.17,0.2592297297297298,0.40467216157293195
2023-04-10 00:00:00,Health & Fitness,0.0,-1662.62,,-0.2811073122730166
2023-04-12 00:00:00,Utilities,0.0,-209.27,,0.5537494839844184
2023-04-14 00:00:00,Travel,0.0,-1072.04,,0.12280636773081449
2023-04-16 00:00:00,Food & Drink,0.0,-1530.46,,-0.21639737349646532
2023-04-20 00:00:00,Health & Fitness,0.0,-2905.32,,-0.8868622989324191
2023-04-22 00:00:00,Entertainment,1664.0,-2763.86,-0.6609735576923075,-0.6017289418641494
2023-04-24 00:00:00,Investment,1902.0,0.0,1.0,0.8184100593279304
2023-05-02 00:00:00,Food & Drink,987.0,-1358.26,-0.3761499493414387,-0.019073431881462766
2023-05-04 00:00:00,Health & Fitness,1408.0,-3097.6800000000003,-1.2000568181818183,-0.7691218360429783
2023-05-06 00:00:00,Health & Fitness,0.0,-281.54,,0.36261179669231974
2023-05-12 00:00:00,Other,4491.0,0.0,1.0,1.2752066316821424
2023-05-14 00:00:00,Utilities,0.0,-4600.9400000000005,,-1.61769807483651
2023-05-16 00:00:00,Entertainment,0.0,-1655.24,,-0.3660934091173021
2023-05-18 00:00:00,Other,1652.0,-483.61,0.7072578692493946,0.5671483692774062
2023-05-20 00:00:00,Entertainment,0.0,-3564.2200000000003,,-1.2548899454609235
2023-05-22 00:00:00,Other,3937.0,-2434.85,0.3815468630937262,-0.017784529792366444
2023-05-24 00:00:00,Shopping,0.0,-211.84,,0.454030778456042
2023-05-28 00:00:00,Entertainment,4272.0,-333.69,0.9218890449438202,0.9922371335650202
2023-05-30 00:00:00,Investment,3575.0,0.0,1.0,1.1123499224664728
2023-06-01 00:00:00,Investment,4981.0,0.0,1.0,1.3083552787328383
2023-06-03 00:00:00,Rent,0.0,-2094.48,,-0.4888826915511824
2023-06-05 00:00:00,Utilities,0.0,-1218.56,,0.021574743715913502
2023-06-07 00:00:00,Entertainment,0.0,-1035.97,,-0.00991684282871974
2023-06-09 00:00:00,Rent,0.0,-1933.38,,-0.35503916030595056
2023-06-13 00:00:00,Salary,0.0,-407.35,,0.40459352479024613
2023-06-15 00:00:00,Investment,2890.0,-2636.28,0.0877923875432526,-0.27108864061180055
2023-06-17 00:00:00,Travel,0.0,-939.69,,0.15101422170871087
2023-06-19 00:00:00,Utilities,0.0,-897.09,,0.18399606884931846
2023-06-21 00:00:00,Food & Drink,0.0,-1025.48,,0.02629798746533618
2023-06-23 00:00:00,Shopping,0.0,-1941.7,,-0.32178382788502374
2023-06-25 00:00:00,Food & Drink,0.0,-4931.61,,-1.9023379023694045
2023-06-29 00:00:00,Food & Drink,0.0,-1009.18,,-0.013338914729308926
2023-07-01 00:00:00,Utilities,0.0,-2147.99,,-0.4268816553954526
2023-07-05 00:00:00,Investment,3219.0,-411.82,0.8720658589624106,0.8662508234801801
2023-07-07 00:00:00,Rent,0.0,-1853.06,,-0.3471076642211363
2023-07-09 00:00:00,Food & Drink,1365.0,-3523.83,-1.5815604395604397,-1.0138802262609878
2023-07-11 00:00:00,Rent,0.0,-1573.63,,-0.2200686960586163
2023-07-13 00:00:00,Health & Fitness,0.0,-1757.01,,-0.3587675291689299
2023-07-15 00:00:00,Other,3517.0,-3772.87,-0.072752345749218,-0.7207393438911198
2023-07-17 00:00:00,Rent,0.0,-2513.16,,-0.7019656123281881
2023-07-19 00:00:00,Health & Fitness,0.0,-2878.84,,-0.9399708270842084
2023-07-21 00:00:00,Shopping,0.0,-1484.48,,-0.13010207337715046
2023-07-23 00:00:00,Health & Fitness,0.0,-1643.82,,-0.2841104598838112
2023-07-25 00:00:00,Shopping,0.0,-420.52,,0.41372370307096373
2023-07-27 00:00:00,Entertainment,0.0,-2031.32,,-0.4868308623766389
2023-07-29 00:00:00,Salary,0.0,-110.61,,0.5551905281887998
2023-07-31 00:00:00,Entertainment,0.0,-555.22,,0.2372130328897126
2023-08-04 00:00:00,Investment,2481.0,-1274.47,0.4863079403466344,0.34773454150891714
2023-08-06 00:00:00,Health & Fitness,0.0,-1058.4499999999998,,0.005219303738486503
2023-08-08 00:00:00,Travel,0.0,-1565.06,,-0.14568902179348736
2023-08-10 00:00:00,Entertainment,2313.0,-2276.09,0.0159576307825334,-0.24086652967952876
2023-08-16 00:00:00,Food & Drink,569.0,-2381.8,-3.1859402460456945,-0.5878159297622352
2023-08-20 00:00:00,Travel,0.0,-853.38,,0.17819507669732101
2023-08-22 00:00:00,Health & Fitness,0.0,-2281.03,,-0.5913737501623435
2023-08-24 00:00:00,Shopping,0.0,-1173.13,,0.04412791534908728
2023-08-26 00:00:00,Other,2815.0,0.0,1.0,1.0178718990050617
2023-08-30 00:00:00,Travel,0.0,-3953.96,,-1.3106585366147834
2023-09-01 00:00:00,Entertainment,0.0,-3124.84,,-1.0666593466728127
2023-09-03 00:00:00,Food & Drink,0.0,-4992.12,,-1.9709404883117456
2023-09-07 00:00:00,Salary,0.0,-1813.99,,-0.33476987695431976
2023-09-09 00:00:00,Travel,0.0,-1692.38,,-0.22845851255563915
2023-09-11 00:00:00,Utilities,0.0,-4394.41,,-1.5068661428142152
2023-09-13 00:00:00,Rent,0.0,-3271.34,,-1.0482382455836017
2023-09-15 00:00:00,Investment,3626.0,-2397.37,0.3388389409817982,-0.08595891549526485
2023-09-21 00:00:00,Utilities,0.0,-2193.78,,-0.4790284840921954
2023-09-23 00:00:00,Other,2740.0,-1156.8,0.5778102189781023,0.3948372273757165
2023-09-27 00:00:00,Investment,1560.0,0.0,1.0,0.7758546278187104
2023-09-29 00:00:00,Shopping,0.0,-812.75,,0.201554366546873
2023-10-03 00:00:00,Entertainment,0.0,-1965.58,,-0.456582474392169
2023-10-05 00:00:00,Health & Fitness,2353.0,-631.06,0.7318062048448789,0.6060169416542899
2023-10-07 00:00:00,Investment,4810.0,-1458.39,0.6968004158004157,0.5922523834637116
2023-10-09 00:00:00,Health & Fitness,0.0,-1565.03,,-0.28759846051017673
2023-10-11 00:00:00,Health & Fitness,0.0,-1502.73,,-0.2449235431165216
2023-10-13 00:00:00,Investment,2164.0,-430.27,0.8011691312384474,0.6886181791190884
2023-10-15 00:00:00,Food & Drink,661.0,-1948.54,-1.9478668683812408,-0.34093372623849566
2023-10-17 00:00:00,Investment,3914.0,-1099.09,0.7191900868676545,0.6226499523693783
2023-10-27 00:00:00,Food & Drink,0.0,-1028.15,,-0.027140660356829216
2023-10-29 00:00:00,Investment,2815.0,-2912.37,-0.0345896980461811,-0.45147345584028725
2023-11-04 00:00:00,Investment,7231.0,0.0,1.0,1.6802963656499088
2023-11-08 00:00:00,Entertainment,0.0,-3877.77,,-1.490789678643006
2023-11-10 00:00:00,Rent,0.0,-3349.29,,-1.129904907590624
2023-11-12 00:00:00,Other,2393.0,0.0,1.0,0.9144164792616034
2023-11-14 00:00:00,Health & Fitness,823.0,-2140.79,-1.601202916160389,-0.40764734700624033
2023-11-16 00:00:00,Rent,0.0,-199.05,,0.4690156601266815
2023-11-18 00:00:00,Food & Drink,0.0,-29.25,,0.503380150947056
2023-11-20 00:00:00,Investment,3192.0,-1910.63,0.4014317042606516,0.15369042150647977
2023-11-22 00:00:00,Rent,0.0,-3232.13,,-1.0181389756285526
2023-11-26 00:00:00,Salary,0.0,-6235.31,,-2.505921881447997
2023-11-28 00:00:00,Other,601.0,-1858.3,-2.092013311148087,-0.3069883606628548
2023-12-04 00:00:00,Entertainment,0.0,-2999.02,,-1.0243537519092798
2023-12-06 00:00:00,Rent,0.0,-871.37,,0.1364539872827571
2023-12-08 00:00:00,Food & Drink,0.0,-1037.03,,0.0013909995730947422
2023-12-10 00:00:00,Rent,0.0,-3210.57,,-0.9788764225520439
2023-12-12 00:00:00,Health & Fitness,0.0,-1940.59,,-0.4287324954444843
2023-12-14 00:00:00,Entertainment,3601.0,-166.87,0.9536600944182172,0.9777057437322823
2023-12-18 00:00:00,Salary,0.0,-185.16,,0.4898284384190652
2023-12-20 00:00:00,Food & Drink,0.0,-460.49,,0.2857422628615926
2023-12-22 00:00:00,Food & Drink,0.0,-3434.88,,-1.1454713160264154
2023-12-24 00:00:00,Salary,0.0,-1901.21,,-0.33766379167372024
2023-12-26 00:00:00,Food & Drink,0.0,-2759.71,,-0.8583237203558851
2023-12-28 00:00:00,Salary,0.0,-1687.43,,-0.23993727789718805
2024-01-01 00:00:00,Rent,0.0,-1201.0,,-0.01617408436010509
2024-01-03 00:00:00,Investment,5888.0,0.0,1.0,1.4996066351130553
2024-01-07 00:00:00,Other,2266.0,0.0,1.0,0.8986746366540415
2024-01-09 00:00:00,Entertainment,880.0,-2982.98,-2.38975,-0.865754622205855
2024-01-11 00:00:00,Utilities,4045.0,-5164.29,-0.2767095179233622,-1.258328479588157
2024-01-13 00:00:00,Health & Fitness,1348.0,-1013.18,0.2483827893175074,0.16243225721625626
2024-01-15 00:00:00,Entertainment,4696.0,-2892.25,0.3841034923339012,-0.24229114312437533
2024-01-17 00:00:00,Entertainment,0.0,-409.77,,0.23821486645228765
2024-01-19 00:00:00,Utilities,0.0,-6945.349999999999,,-2.7992167476620002
2024-01-21 00:00:00,Shopping,0.0,-1351.74,,-0.08349466607662076
2024-01-23 00:00:00,Food & Drink,0.0,-2806.41,,-0.9092618072202425
2024-01-25 00:00:00,Investment,3851.0,-1911.24,0.5037029343027785,0.22204542509168695
2024-01-27 00:00:00,Entertainment,0.0,-2211.1800000000003,,-0.6344787409922481
2024-01-29 00:00:00,Entertainment,0.0,-1026.74,,-0.04727823989706792
2024-01-31 00:00:00,Travel,0.0,-1388.94,,-0.04571548722456914
2024-02-06 00:00:00,Other,5837.0,-1932.01,0.6690063388727086,0.5643551333063739
2024-02-10 00:00:00,Entertainment,0.0,-4728.860000000001,,-1.87512661315846
2024-02-14 00:00:00,Investment,3590.0,-1285.22,0.6419999999999999,0.41194615816949276
2024-02-16 00:00:00,Other,3210.0,0.0,1.0,1.0251724921401948
2024-02-18 00:00:00,Utilities,0.0,-89.48,,0.5674455968771928
2024-02-20 00:00:00,Food & Drink,0.0,-2690.82,,-0.8034093248409646
2024-02-22 00:00:00,Entertainment,0.0,-3457.42,,-1.1938304856908564
2024-02-24 00:00:00,Food & Drink,0.0,-2900.42,,-0.9350956379838402
2024-02-26 00:00:00,Entertainment,0.0,-4497.08,,-1.7381523145845474
2024-02-28 00:00:00,Rent,0.0,-837.05,,0.13462115972830796
2024-03-01 00:00:00,Health & Fitness,0.0,-1033.48,,0.006388883709452731
2024-03-03 00:00:00,Salary,0.0,-97.26,,0.567244082017285
2024-03-05 00:00:00,Entertainment,1871.0,-4055.37,-1.1674879743452695,-1.1713677278192867
2024-03-07 00:00:00,Food & Drink,0.0,-1538.1,,-0.2639426054032599
2024-03-11 00:00:00,Other,1077.0,0.0,1.0,0.701901860494353
2024-03-13 00:00:00,Entertainment,0.0,-1822.86,,-0.3890726463249972
2024-03-15 00:00:00,Food & Drink,0.0,-2049.24,,-0.48582044670032815
2024-03-17 00:00:00,Investment,1018.0,0.0,1.0,0.7082435586707843
2024-03-25 00:00:00,Food & Drink,0.0,-1404.76,,-0.17099199188721909
2024-03-27 00:00:00,Investment,2874.0,-1217.07,0.5765240083507307,0.42298902673464756
2024-03-29 00:00:00,Food & Drink,0.0,-3218.29,,-1.0833678144017975
2024-04-02 00:00:00,Travel,0.0,-1920.67,,-0.3436774805486356
2024-04-04 00:00:00,Other,591.0,0.0,1.0,0.6447900031868387
2024-04-06 00:00:00,Other,4900.0,-255.24,0.9479102040816328,1.2366216149966662
2024-04-08 00:00:00,Health & Fitness,0.0,-1378.0,,-0.1635503963060015
2024-04-10 00:00:00,Investment,4996.0,-985.11,0.802820256204964,0.8409746480090039
2024-04-12 00:00:00,Investment,2117.0,0.0,1.0,0.8545849314212763
2024-04-16 00:00:00,Entertainment,0.0,-4145.02,,-1.577705866557529
2024-04-18 00:00:00,Other,3091.0,0.0,1.0,1.036837789962962
2024-04-20 00:00:00,Entertainment,0.0,-1446.9,,-0.24703737308586443
2024-04-22 00:00:00,Other,4431.0,-1681.82,0.6204423380726699,0.443098247383758
2024-04-24 00:00:00,Health & Fitness,0.0,-1551.79,,-0.2666389354989102
2024-04-26 00:00:00,Rent,0.0,-2078.62,,-0.47500836348145675
2024-04-30 00:00:00,Investment,2656.0,0.0,1.0,0.9735711640182578
2024-05-02 00:00:00,Food & Drink,0.0,-3084.74,,-1.0107172713717556
2024-05-04 00:00:00,Entertainment,2329.0,-3401.24,-0.4603864319450407,-0.818731541382951
2024-05-14 00:00:00,Entertainment,0.0,-2497.08,,-0.7780532502088624
2024-05-16 00:00:00,Utilities,0.0,-1516.84,,-0.1372859397805623
2024-05-20 00:00:00,Investment,1967.0,0.0,1.0,0.8592991303230386
2024-05-22 00:00:00,Health & Fitness,0.0,-1564.92,,-0.2359328499757553
2024-05-24 00:00:00,Entertainment,0.0,-135.09,,0.43147068335575633
2024-05-26 00:00:00,Food & Drink,0.0,-2212.21,,-0.5551029636484188
2024-05-30 00:00:00,Rent,0.0,-1410.44,,-0.09914862320799694
2024-06-01 00:00:00,Rent,0.0,-3469.11,,-1.1220368142784012
2024-06-03 00:00:00,Entertainment,0.0,-2016.43,,-0.5061487066896386
2024-06-05 00:00:00,Food & Drink,0.0,-1008.66,,4.32725444410309e-05
2024-06-07 00:00:00,Investment,2384.0,0.0,1.0,0.9356172046509117
2024-06-09 00:00:00,Investment,5699.0,0.0,1.0,1.4658412942439445
2024-06-11 00:00:00,Rent,0.0,-1325.61,,-0.10715566731943421
2024-06-13 00:00:00,Health & Fitness,0.0,-2461.23,,-0.7073994810465745
2024-06-15 00:00:00,Food & Drink,1603.0,-1782.69,-0.1120960698689956,-0.10652326303266696
2024-06-17 00:00:00,Investment,2615.0,0.0,1.0,0.9469323770877465
2024-06-21 00:00:00,Food & Drink,0.0,-4855.99,,-1.8915041305111397
2024-06-23 00:00:00,Salary,1669.0,-5634.35,-2.375883762732175,-1.9349832847581305
2024-07-01 00:00:00,Other,3657.0,0.0,1.0,1.0716928494415319
2024-07-05 00:00:00,Investment,2157.0,-1654.76,0.2328419100602689,0.014630580740701837
2024-07-07 00:00:00,Food & Drink,0.0,-4704.13,,-1.8299187969862165
2024-07-13 00:00:00,Food & Drink,0.0,-2447.18,,-0.7337203425014112
2024-07-15 00:00:00,Salary,0.0,-1581.22,,-0.21134375569475544
2024-07-19 00:00:00,Rent,0.0,-856.72,,0.15683120696603248
2024-07-21 00:00:00,Entertainment,2611.0,-1821.07,0.3025392569896591,0.03216242887889725
2024-07-23 00:00:00,Investment,8352.0,0.0,1.0,1.8740721540130119
2024-07-25 00:00:00,Shopping,2577.0,-3835.33,-0.4882925882809468,-0.9342468576591878
2024-07-27 00:00:00,Utilities,0.0,-4885.39,,-1.8482180057764779
2024-07-29 00:00:00,Food & Drink,0.0,-5930.28,,-2.4700269383384987
2024-07-31 00:00:00,Food & Drink,0.0,-1451.74,,-0.26793031809851925
2024-08-02 00:00:00,Food & Drink,0.0,-4404.86,,-1.6854589155361481
2024-08-08 00:00:00,Entertainment,0.0,-1720.35,,-0.3700127542535629
2024-08-10 00:00:00,Investment,1211.0,0.0,1.0,0.7179247648990265
2024-08-14 00:00:00,Entertainment,0.0,-4293.67,,-1.605176871035262
2024-08-22 00:00:00,Entertainment,538.0,-1216.66,-1.261449814126394,-0.03228359426978883
2024-08-24 00:00:00,Other,4906.0,-1703.94,0.6526824296779453,0.49277770083183586
2024-08-26 00:00:00,Salary,0.0,-2933.67,,-0.8837903946045174
2024-08-28 00:00:00,Food & Drink,0.0,-3606.48,,-1.3111052335511697
2024-08-30 00:00:00,Entertainment,0.0,-1602.32,,-0.3185246804985103
2024-09-01 00:00:00,Health & Fitness,2533.0,-1037.84,0.590272404263719,0.4122003915258134
2024-09-05 00:00:00,Entertainment,3396.0,-3840.97,-0.131027679623086,-0.8579976517889929
2024-09-07 00:00:00,Entertainment,2674.0,-1671.53,0.3748952879581152,0.039904663982305355
2024-09-09 00:00:00,Health & Fitness,0.0,-320.43,,0.3008497360212812
2024-09-13 00:00:00,Investment,4535.0,0.0,1.0,1.2670387960249239
2024-09-15 00:00:00,Food & Drink,0.0,-2687.3,,-0.8156455019029956
2024-09-17 00:00:00,Travel,0.0,-3786.14,,-1.2578716943761286
